REFID	TITLE	SUBTITLE	AUTHORS	COVER	YEAR1STPUB
43006	In Bad Faith: What's Wrong with the Opium of the People		Levine, Andrew	BC43006s-BadFaith.jpg	2011
43007	Israel and the Clash of Civilisations	Iraq, Iran and the Plan to Remake the Middle East	Cook, Jonathan	BC43007s-IsraelClashCivilizations.jpg	2008
43008	The Left in British Columbia	A History of Struggle	Hak, Gordon	BC43008s-LeftinBC_FC.jpg	2013
43009	April Fool		Deverell, William	BC43009s-AprilFool.jpg	2005
43010	Dark Voyage		Furst, Alan	BC43010s-DarkVoyage.jpg	2004
43011	The Once and Future Great Lakes Country	An Ecological History	Riley, John L.	BC43011s-OnceFutureGreatLakes.jpg	2014
43015	The Wobblies in Their Heyday	The Rise and Destruction of the Industrial Workers of the World during the World War I Era	Chester, Eric Thomas	BC43015s-WobbliesHeyday.JPG	2014
43016	Gender and Sexuality	Canadian History Through the Stories of Activists	Neigh, Scott	BC43016s-Gender&Sexuality.jpg	2012
43017	Resisting the State	Canadian History Through the Stories of Activists	Neigh, Scott	BC43017s-ResistingState.jpg	2012
43117	The Real Cost of Fracking: How America's Shale Gas Boom Is Threatening Our Families, Pets, and Food	How America's Shale Gas Boom Is Threatening Our Families, Pets, and Food	Bamberger, Michelle; Oswald, Robert	BC43117s-ShaleGasBoom.jpg	2014
43118	Ruling Canada: Corporate Cohesion and Democracy		Brownlee, Jamie	BC43118s-RulingCanada.jpg	2005
43121	Captains of Consciousness: Advertising and the Social Roots of the Consumer Culture		Ewen, Stuart	BC43121s-CaptainsofConsciousness.jpg	1974
43123	Cultures of Solidarity	Consciousness, Action, and Contemporary American Workers	Fantasia, Rick	BC43123s-CulturesofSolidarity.jpg	1989
43164	Dark Star		Furst, Alan	BC43165s-DarkStar.jpg	1991
43277	Kingdom of Shadows		Furst, Alan	BC43227s-KingdomofShadows.jpg	2000
43348	Blood of Victory		Furst, Alan	BC43348s-Furst-BloodofVictory.jpg	2002
43350	The World at Night		Furst, Alan	BC43350s-Furst-WorldAtNight.jpg	1996
43549	A Troublemaker's Handbook 2		Slaughter, Jane (ed.)	BC43549s-Troublemakers2.jpg	
43630	Journey of an Unrepentant Socialist		Kneen, Brewster	BC43630s-Kneen-Journey.jpg	2014
44121	Another Politics: Talking Across Today's Transformative Movements.		Dixon, Chris	BC44121s-Dixon-AnotherPolitics.jpg	2014
44122	The Brave Cowboy: An Old Tale in a New Time		Abbey, Edward	BC44122s-Abbey-BraveCowboy.jpg	1956
44123	Capitalism Must Die! A basic introduction to capitalism: what it is, why it sucks, and how to crush it		McMillan, Stephanie	BC44123s-McMillan-CapitalismMustDie.jpg	2014
44124	Bully for Brontosaurus	Reflections in Natural History	Gould, Stephen Jay	BC44124s-Gould-BullyBrontosaurus.jpg	1991
44126	Compa±eras: Zapatista Women's Stories		Klein, Hilary	BC44126s-Klein-Companeras.jpg	2015
44127	The Contradictions of Media Power		Freedman, Des	BC44127s-ContradictionsMediaPower.jpg	2014
44128	Dangerous Liaisons: The marriages and divorces of Marxism and Feminism		Arruzza, Cinzia	BC44128s-Arruzza-DangerousLiaisons.jpg	2013
44129	From Land to Mouth: Understanding the Food System	Second helping	Kneen, Brewster	BC44129s-Kneen-FromLandtoMouth.JPG	1993
44131	Guantßnamo Diary		Ould Slahi, Mohamedou	BC44131s-Slahi-GuantanamoDiary.jpg	2015
44132	How I Stopped Being a Jew		Sand, Shlomo	BC44132s-Sand-HowIStoppedBeingaJew.jpg	2014
44133	In an era of wars and revolution: American socialist cartoons of the mid-twentieth century		Carlo	BC44133s-EraofWars&Revolutions.jpg	2014
44134	Injustice: Why social inequality persists		Dorling, Daniel	BC44134s-Dorling-Injustice.jpg	2011
44136	Land & Labour: Marxism, Ecology and Human History		Empson, Martin	BC44136s-Empson-Land&Labour.jpg	2014
44137	Life as Politics	How Ordinary People Change the Middle East	Bayat, Asef	BC44137s-Bayat-LifeasPolitics.jpg	2009
44138	The London Hanged		Linebaugh, Peter	BC44138s-Linebaugh-LondonHanged.jpg	1993
44139	Marx on Gender and the Family: A Critical Study		Brown, Heather	BC44139s-MarxonGender.jpg	2013
44140	Massacre: The Life and Death of the Paris Commune		Merriman, John	BC44140s-Merriman-MassacreParisCommune.jpg	2014
44141	New Forms of Worker Organization: The Syndicalist and Autonomist Restoration of Class-Struggle Unionism		Immanuel, Ness (ed)	BC44141s-NewForms.jpg	2014
44142	The Rape of Canola		Kneen, Brewster	BC44142s-Kneen-RapeofCanola.jpg	1992
44149	Poison Spring	The Secret History of Pollution and the EPA	Vallianatos, Evaggelos; Jenkins, McKay	BC44149s-Vallianatos-PoisonSpring.jpg	2014
44151	Raising Expectations (and Raising Hell): My Decade Fighting for the Labor Movement		McAlevey, Jane	BC44151s-McAlevey-RaisingExpectations.jpg	2014
44153	Silvertown	The Lost Story of a Strike That Shook London and Helped Launch the Modern Labor Movement	Tully, John	BC44153s-Tully-Silvertown.jpg	2014
44155	Staying Power: The history of black people in Britain		Fryer, Peter	BC44155s-Fryer-StayingPower.jpg	2010
44158	Stop, Thief!	The Commons, Enclosures, and Resistance	Linebaugh, Peter	BC44158s-StopThief.jpg	2014
44159	Sudden Justice: America's Secret Drone Wars		Woods, Chris	BC44159s-SuddenJustice.jpg	2015
44160	Trading Up	How Cargill, the World's Largest Grain Company, Is Changing Canadian Agriculture	Kneen, Brewster	BC44160s-Kneen-TradingUp.jpg	
44161	The Tyranny of Rights		Kneen, Brewster	BC44161s-Kneen-TyrannyofRights.jpg	
44253	A History and Ethnography of the Beothuk		Marshall, Ingeborg	BC44253s-Marshall-Beothuk.jpg	1996
44254	The Stranger House		Hill, Reginald	BC44254s-Hill-StrangerHouse.jpg	2005
44255	The Spies of Warsaw		Furst, Alan	BC44255s-Furst-SpiesWarsaw.jpg	2008
44256	The Comedy is Finished		Westlake, Donald	BC44256s-Westlake-ComedyisFinished.jpg	2012
44257	Spies of the Balkans		Furst, Alan	BC44257s-Furst-SpiesBalkans.jpg	2010
44258	Native Tongue		Hiaasen, Carl	BC44258s-Hiaasen-NativeTongue.jpg	1991
44323	Basket Case		Hiaasen, Carl	BC44323s-Hiaasen-BasketCase.jpg	2002
44324	The First Eagle		Hillerman, Tony	BC44324s-Hillerman-FirstEagle.jpg	1998
44325	The Ghostway		Hillerman, Tony	BC44325s-Hillerman-Ghostway.jpg	1984
44326	Skinwalkers		Hillerman, Tony	BC44326s-Hillerman-Skinwalkers.jpg	1986
44327	Talking God		Hillerman, Tony	BC44327s-Hillerman-TalkingGod.jpg	1989
44382	Palestine in Israeli School Books	Ideology and Propaganda in Education	Peled-Elhanen, Nurit	BC44382s-PalestineIsraeliBooks.jpg	2012
44484	Killing the Host	How Financial Parasites and Debt Bondage Destroy the Global Economy	Hudson, Michael	BC44484-Hudson-KillingHost.jpg	2015
44576	Canada After Harper	His Ideology-fuelled Attack on Canadian Society and Values, and How We Can Resist and Create the Country We Want	Finn, Ed (editor)	BC44576s-CanadaAfterHarper.jpg	2015
44674	Slick Water	Fracking and One Insider's Stand Against the World's Mot Powerful Industry	Nikiforuk, Andrew	BC44674s-Nikiforuk-SlickWater.jpg	2015
44691	Hardball		Paretsky, Sara	BC44691s-Hardball.jpg	2009
44745	Mission to Paris		Furst, Alan	BC44745s-Furst-MissiontoParis.jpg	2012
44747	After Occupy: Economic Democracy for the 21st Century		Malleson, Tom	BC44747s-Malleson-AfterOccupy.jpg	2014
44748	African American Folksong and American Cultural Politics: The Lawrence Gellert Story		Conforth, Bruce M.	BC44748s-AfricanAmericanFolksong.jpg	2013
44750	Badass Teachers Unite! Reflections on Education, History, and Youth Activism		Naison, Mark	BC44750s-Naison-BadassTeachers.jpg	2014
44751	Before the Deluge: A Portrait of Berlin in the 1920s		Friedrich, Otto	BC44751s-Friedirch-BeforeDeluge.jpg	1972
44752	Blacklisted	The Secret War between Big Business and Union Activists	Smith, Dave; Chamberlain, Phil	BC44752s-Blacklisted.jpg	2015
44753	Blocking Public Participation	The Use of Strategic Litigation to Silence Political Expression	Sheldrick, Byron	BC44753s-Sheldrick-BlockingPublic.jpg	2014
44754	Class Dismissed: Why We Cannot Teach or Learn Our Way Out of Inequality		Marsh, John	BC44754s-Marsh-ClassDismissed.jpg	2011
44755	The Communist International and U.S. Communism, 1919 - 1929		Zumoff, Jacob A.	BC44755s-CommunistInt_Front.jpg	2015
44757	The Fall of the House of Dixie	The Civil War and the Social Revolution That Transformed the South	Levine, Bruce	BC44757s-FallofDixie.jpg	2014
44758	European Socialism, A Concise History with Documents		Smaldone, William	BC44758s-EuropeanSocialism.jpg	2013
44759	We Are the Face of Oaxaca: Testimony and Social Movements		Stephen, Lynn	BC44759s-FaceofOaxaca.jpg	2013
44760	The Racket	A rogue reporter vs the masters of the universe	Kennard, Matt	BC44760s-Kennard-Racket.jpg	2015
44831	The American Deep State	Wall Street, Big Oil, and the Attack on U.S. Democracy	Dale Scott, Peter	BC44831s-AmericanDeepState.jpg	2014
44832	Base Nation: How U.S. Military Bases Abroad Harm America and the World (American Empire Project)		Vine, David	BC44832s-Vine-BaseNation.jpg	2015
44833	Children of the Arbat		Rybakov, Anatoly	BC44833-ChildrenoftheArbat.jpg	1987
44834	China's Rise: Strength and Fragility		Loong Yu, Au	BC44834s-ChinasRise.jpg	2013
44835	A Contest of Ideas: Capital, Politics and Labor		Lichtenstein, Nelson	BC44835s-Lichtenstein-ContestofIdeas.jpg	2013
44836	The Coral Battleground		Wright, Judy	BC44836s-Wright-CoralBattleground.jpg	1977
44837	Deep Diversity: Overcoming Us vs. Them		Choudhury, Shakil	BC44837s-Choudhury-DeepDiversity.jpg	2015
44838	Degraded Work: The Struggle at the Bottom of the Labor Market		Doussard, Marc	BC44838s-Doussard-DegradedWork.jpg	2013
44839	Disaster Capitalism: Making a Killing out of Catastrophe		Loewenstein, Anthony	BC44839s-Loewenstein-DisasterCapitalism.jpg	2015
44840	The Economic War Against Cuba: A Historical and Legal Perspective on the U.S. Blockade		Lamrani, Salim	BC44840s-Lamrani-EconomicWar.jpg	2013
44842	The End of Victory Culture: Cold War America and the Disillusioning of a Generation		Engelhardt, Tom	BC44842s-EndofVictoryCulture.jpg	2007
44843	Flight and Freedom	Stories of Escape to Canada	Omidvar, Ratna & Wagner, Dana	BC44843s-FlightFreedom.jpg	2015
44844	NoNonsense Globalization		Ellwood, Wayne	BC13919-NoNonsenseGlobalization.jpg	2015
44845	Goliath: Life and Loathing in Greater Israel		Blumenthal, Max	BC44845s-Blumenthal-Goliath.jpg	2013
44846	Honourable Friends? Parliament and the Fight for Change		Lucas, Caroline	BC44846s-Lucas-HonourableFriends.jpg	2015
44847	How to Dismantle the NHS in 10 Easy Steps		El-Gingihy, Youssef	BC44847s-HowtoDismantleNHS.jpg	2015
44848	Joelito's Big Decision		Berlak, Ann	BC44848s-Joelito.jpg	2015
44849	Improbable Libraries: A Visual Journey to the World's Most Unusual Libraries		Johnson, Alex	BC44849s-ImprobableLibraries.jpg	2015
44850	Kill Chain: Drones and the Rise of High-Tech Assassins		Cockburn, Andrew	BC44850s-Cockburn-KillChain.jpg	2015
44851	International Development: Illusions and realities		Black, Maggie	BC44851s-Black-IntDevelopment.jpg	2015
44852	The Money Crisis: How bankers grabbed our money -- and how we can get it back		Stalker, Peter	BC44852s-Stalker-MoneyCrisis.jpg	2015
44853	The Wikileaks Files: The World According to US Empire		Assange, Julian et al	BC44853s-WikileaksFiles.jpg	2015
44854	Shadow Government	Surveillance, Secret Wars, and a Global Security State in a Single-Superpower World	Engelhardt, Tom	BC44854s-Engelhardt-ShadowGov.jpg	2014
44856	Children of the Broken Treaty	Canada's Lost Promise and One Girls's Dream	Angus, Charlie	BC44856s-Angus-BrokenTreaty.jpg	2015
44857	Tar Sands	Dirty Oil and the Future of a Continent	Nikiforuk, Andrew	BC44857s-Nikiforuk-TarSands.jpg	2010
44862	Red Rosa	A Graphic Biography of Rosa Luxemburg	Evans, Kate; Buhle, Paul	BC44862s-RedRosa.jpg	2015
45006	At the Nuclear Precipice	Catastrophe or Transformation?	Krieger, David	BC45006s-NuclearPrecipice.jpg	2008
45007	Command and Control	Nuclear Weapons, the Damascus Accident, and the Illusion of Safety	Schlosser, Eric	BC45007s-CommandControl	2014
45008	The Death and Life of American Labor	Toward a New Workers' Movement	Aronowitz, Stanley	BC45008s-DeathLifeAmericanLabor	2014
45010	Drug War Capitalism		Paley, Dawn	BC45010s-DrugWarCapitalism.jpg	2014
45011	E.P. Thompson and the Making of the New Left	Essays and Polemics	Thompson, E.P.	BC45011s-EPThompsonNewLeft.jpg	2014
45012	The Extreme Centre	A Warning	Ali, Tariq	BC45012s-ExtremeCentre.jpg	2015
45013	Feminism Unfinished	A Short, Surprising History of American Women's Movements	Cobble, Dorothy Sue; Gordon, Linda; Henry, Astrid	BC45013s-FeminismUnfinished.jpg	2015
45014	First Strike!	The Pentagon's Strategy for Nuclear War	Aldridge, Robert C.	BC45014s-FirstStrike.jpg	1999
45015	Freedom National	The Destruction of Slavery in the United States, 1861-1865	Oakes, James	BC45015s-FreedomNational.jpg	2014
45016	The Genocidal Mentality	Nazi Holocaust and Nuclear Threat	Lifton, Robert Jay; Markusen, Eric	BC45016s-GenocideMentality.jpg	1988
45017	Hands on the Freedom Plow	Personal Accounts by Women in SNCC	Holsaert, Faith S., et al.	BC45017s-HandsonFreedomPlow.jpg	2010
45018	Headscarves and Hymens	Why the Middle East Needs a Sexual Revolution	Eltahawy, Mona	BC45018s-HeadscarvesHymens.jpg	2015
45019	The Hidden History of the Equal Rights Amendment		Draper, Hal; Diamond, Stephen F.	BC45019s-HiddenStoryofERA.jpg	2014
45020	An Indigenous Peoples' History of the United States		Dunbar-Ortiz, Roxanne	BC45020s-IndigenousHistoryUS.jpg	2015
45021	Intimate Enemies	Violence and Reconciliation in Peru	Theidon, Kimberly	BC45021s-IntimateEnemies.jpg	2012
45022	Jean-Paul Marat	Tribune of the French Revolution	Conner, Clifford D.	BC45022s-JeanPaulMarat.jpg	2012
45023	Labor and the Locavore	The Making of a Comprehensive Food Ethic	Gray, Margarita	BC45023s-LabourLocavore.jpg	2013
45024	Lenin's Electoral Strategy from Marx and Engels Through the Revolution of 1905	The Ballot, the Streets - or Both	Nimtz, August H.	BC45024s-LeninsElectoralStrategy1.jpg	2014
45025	Lenin's Electoral Strategy from 1907 to the October Revolution of 1917	The Ballot, the Streets - or Both	Nimtz, August H.	BC45025s-LeninsElectoralStrategy2.jpg	2014
45091	Out in the Union: A Labor History of Queer America		Frank, Miriam	BC45091b-Frank-OutintheUnion.jpg	2014
45120	Woodstock (one more time)		Hubbard, Richard	BC45120s-Hubbard-Woodstock.jpg	1971
45265	What You Can Do: A Citizen's Guide to Community Organizing for the Prevention of Alcohol, Other Drug, Mental Health and Youth Problems		Yoast, Richard	BL5733s-Organize.gif	1981
45306	False Prophets of Peace	Liberal Zionism and the Struggle for Palestine	Honig-Parnass, Tikva	BC45306s-FalseProphets.jpg	2011
45314	The Dignity of Chartism		Thompson, Dorothy; Roberts, Stephen	BC45314-DignityofChartism.jpg	2015
45315	Mother Tongues		Drysdale, Helena	BC45315-MotherTongues.jpg	2002
45316	The Next New Left: A History of the Future		Sears, Alan	BC45316s-NextNewLeft.jpg	2014
45317	On Western Terrorism from Hiroshima to Drone Warfare		Chomsky, Noam; Vltchek, Andr#	BC45317-OnWesternTerrorrism.jpg	2013
45318	Patriotic Betrayal	The Inside Story of the CIA's Secret Campaign to Enroll American Students in the Crusade Against Communism	Paget, Karen M.	BC45318s-PatrioticBetrayal.jpg	2015
45319	Pay Any Price	Greed, Power, and Endless War	Risen, James	BC45319-PayAnyPrice.jpg	2014
45320	People Power	The Community Organizing Tradition of Saul Alinsky	Schultz, Aaron; Miller, Mike	BC45320-PeoplePower.JPG	2015
45321	The People Want	A Radical Exploration of the Arab Uprising	Achar, Gilbert	BC45321s-PeopleWant.jpg	2013
45322	A Philosophy of Walking		Gros, Fr#d#ric	BC45322-PhilosophyofWalking.jpg	2014
45323	Poor Housing	A Silent Crisis	Brandon, Josh; Silver, Jim	BC45323s-PoorHousing.jpg	2015
45324	Reign of Error	The Hoax of the Privatization Movement and the Danger to America's Public Schools	Ravitch, Diane	BC45324s-ReignofError.jpg	2014
45325	Renewable Energy	Cleaner, Fairer Ways To Power The Planet	Chivers, Danny	BC45325s-RenewableEnergy.jpg	2015
45326	River of Dark Dreams	Slavery and Empire in the Cotton Kingdom	Johnson, Walter	BC45326s-RiverDarkDreams.jpg	2013
45327	Schoolhouse Shams	Myths and Misinformation in School Reform	Downs, Peter	BC45327-SchoolhouseShams.jpg	2012
45328	Seventeen Contradictions and the End of Capitalism		Harvey, David	BC45328s-SeventeenContradictions.jpg	2014
45329	Soapbox Rebellion	The Hobo Orator Union and the Free Speech Fights of the Industrial Workers of the World, 1909-1916	May, Matthew S.	BC45329s-SoapboxRevolution.jpg	2013
45330	SOS Alternatives to Capitalism		Swift, Richard	BC45330s-AlternativesCapitalism.jpg	2014
45332	Taking Socialism Seriously		Anton, Anatole; Schmitt, Richard	BC45332-TakingSocialismSeriously.jpg	2012
45341	Thermonuclear Monarchy		Scarry, Elaine	BC45341-ThermonuclearMonarchy.jpg	2014
45342	Sport, Peace and Development: International Worker Sport 1913-2013	A festschrift book in honour of International Workers and Amateurs in Sports Confederation (CSIT)	Olin, Kalevi	BC45342s-SportPeace.jpg	2013
45343	The Story of Hurry		Williams, Emma; Quraishi, Ibrahim (illustrator)	BC45343s-Hurry.jpg	2014
45344	Taking it Big: C. Wright Mills and the Making of Political Intellectuals		Aronowitz, Stanley	BC45344-TakingItBig.jpg	2012
45345	They Know Everything About You	How Data-Collecting Corporations and Snooping Government Agencies Are Destroying Democracy	Scheer, Robert; Beladi, Sara; Scheer, Joshua	BC45345-TheyKnowEverything.jpg	2015
45346	This Nonviolent Stuff'll Get You Killed	How Guns Made the Civil Rights Movement Possible	Cobb, Charles E. Jr.	BC45346-NonviolentStuff.jpg	2014
45387	Tomorrow's Battlefield	U.S. Proxy Wars and Secret Ops in Africa	Turse, Nick	BC45387-TomorrowsBattlefield.jpg	2015
45388	Toward the United Front	Proceedings of the Fourth Congress of the Communist International, 1922	Riddell, John (ed. & trans.)	BC45388s-TowardUnitedFront.jpg	2012
45389	Under An African Sky	A Journey to Africa's Climate Frontline	Hudson, Peter	BC45389s-UnderAfricanSky.jpg	2014
45390	Vanishing Voices	The extinction of the world's languages	Nettle, Daniel; Romaine, Suzanne	BC45390s-VanishingVoices.jpg	2000
